PROJECT_VERSION,CLASS_NAME,DEFECT_CNT
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.web.rulebuilder.statement.PhraseTranslator,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.dao.provider.metadata.AbstractFieldMetadataProvider,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.dao.provider.metadata.AdornedTargetCollectionFieldMetadataProvider,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.dao.provider.metadata.BasicFieldMetadataProvider,3
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.dao.provider.metadata.CollectionFieldMetadataProvider,3
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.dao.provider.metadata.DefaultFieldMetadataProvider,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.dao.provider.metadata.MapFieldMetadataProvider,3
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.security.service.navigation.AdminNavigationServiceImpl,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.module.AdornedTargetListPersistenceModule,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.module.BasicPersistenceModule,6
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.module.FieldManager,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.module.MapStructurePersistenceModule,3
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.validation.BasicFieldTypeValidator,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.validation.BeanValidationEntityValidatorServiceImpl,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.validation.EntityValidatorServiceImpl,5
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.module.AdornedTargetListPersistenceModuleAdornedTargetRetrieval,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.module.provider.AbstractMoneyFieldPersistenceProvider,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.module.provider.BasicFieldPersistenceProvider,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.module.provider.MapFieldPersistenceProvider,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.module.provider.MediaFieldPersistenceProvider,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.module.provider.MoneyFieldPersistenceProvider,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.module.provider.RuleFieldPersistenceProvider,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.openadmin.server.service.persistence.module.criteria.predicate.BetweenDatePredicateProvider,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.common.extensibility.context.merge.MergeManager,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.common.extensibility.jpa.copy.AnnotationsCopyClassTransformer,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.common.extensibility.jpa.copy.DirectCopyClassTransformer,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.common.presentation.override.PropertyTypeAdminPresentationMap,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.api.wrapper.FulfillmentGroupWrapper,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.catalog.taglib.GetProductsByCategoryIdTag,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.checkout.validator.MultishipAddAddressFormValidator,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.checkout.validator.OrderInfoFormValidator,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.checkout.validator.ShippingInfoFormValidator,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.checkout.validator.USShippingInfoFormValidator,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.controller.account.BroadleafLoginController,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.controller.account.BroadleafRegisterController,3
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.controller.account.BroadleafSocialRegisterController,3
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.controller.cart.BroadleafCartController,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.controller.checkout.BroadleafCheckoutController,3
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.order.security.BroadleafAuthenticationSuccessHandler,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.order.security.CartStateRequestProcessor,3
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.order.security.MergeCartProcessorImpl,3
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.checkout.service.workflow.CommitTaxRollbackHandler,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.checkout.service.workflow.CompleteOrderActivity,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.offer.service.discount.CandidatePromotionItems,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.offer.service.discount.PromotionDiscount,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.offer.service.processor.AbstractBaseProcessor,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.offer.service.processor.FulfillmentGroupOfferProcessorImpl,3
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.offer.service.processor.ItemOfferProcessorImpl,5
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.offer.service.processor.OrderOfferProcessorImpl,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.offer.service.workflow.RecordOfferUsageActivity,4
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.offer.service.workflow.VerifyCustomerMaxOfferUsesActivity,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.payment.service.module.NullCreditCardPaymentModule,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.search.domain.solr.FieldType,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.search.redirect.dao.SearchRedirectDaoImpl,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.search.service.solr.SolrIndexServiceImpl,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.controller.account.validator.ChangePasswordValidator,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.web.controller.checkout.BroadleafCheckoutController,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.offer.service.discount.domain.PromotableCandidateItemOfferImpl,4
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.offer.service.discount.domain.PromotableOrderImpl,2
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.offer.service.discount.domain.PromotableOrderItemImpl,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.core.offer.service.discount.domain.PromotableOrderItemPriceDetailImpl,4
broadleaf-common-2.4.0-GA,org.broadleafcommerce.profile.web.core.security.CustomerStateRequestProcessor,4
broadleaf-common-2.4.0-GA,org.broadleafcommerce.profile.web.core.security.SessionFixationProtectionCookie,1
broadleaf-common-2.4.0-GA,org.broadleafcommerce.profile.web.core.security.SessionFixationProtectionFilter,3
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.RequestDTOImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.cms.web.BroadleafProcessURLFilter,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.audit.AdminAuditable,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.AdornedTargetCollectionMetadata,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.AdornedTargetList,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.BasicCollectionMetadata,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.BasicFieldMetadata,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.BatchPersistencePackage,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.ClassMetadata,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.CollectionMetadata,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.Entity,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.FieldMetadata,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.ForeignKey,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.MapMetadata,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.MapStructure,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.OperationTypes,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.PersistencePackage,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.PersistencePerspective,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.Property,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.dto.SimpleValueMapStructure,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.audit.Auditable,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.config.RuntimeEnvironmentPropertiesConfigurer,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.exception.ServiceException,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.money.Money,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.payment.CreditCardType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.persistence.ArchiveStatus,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.resource.GeneratedResource,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.time.DayOfMonthType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.time.DayOfWeekType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.time.HourOfDayType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.time.MinuteType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.time.MonthType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.util.DimensionUnitOfMeasureType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.util.WeightUnitOfMeasureType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.web.BroadleafRequestProcessor,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.web.BroadleafSandBoxResolverImpl,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.admin.web.controller.AdminProductTranslationExtensionListener,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.cms.field.type.FieldType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.cms.field.type.StorageType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.cms.file.service.StaticAssetServiceImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.cms.file.service.StaticAssetStorageServiceImpl,3
broadleaf-common-3.0.10-GA,org.broadleafcommerce.cms.page.domain.PageItemCriteriaImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.cms.page.domain.PageRuleImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.cms.structure.domain.CriteriaStructuredContentXref,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.cms.structure.domain.StructuredContentItemCriteriaImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.cms.structure.domain.StructuredContentRuleImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.cms.url.service.URLHandlerServiceImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.cms.url.type.URLRedirectType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.server.dao.DynamicEntityDaoImpl,3
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.server.domain.PersistencePackageRequest,4
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.server.factory.PersistencePackageFactoryImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.server.service.AdminEntityServiceImpl,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.server.service.DynamicEntityRemoteService,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.web.controller.AdminAbstractController,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.web.filter.BroadleafAdminRequestProcessor,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.web.rulebuilder.DataDTOToMVELTranslator,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.openadmin.web.service.FormBuilderServiceImpl,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.cache.engine.BigMemoryHydratedCacheManagerImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.cache.engine.EhcacheHydratedCacheManagerImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.config.service.SystemPropertiesServiceImpl,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.currency.domain.BroadleafCurrencyImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.email.domain.EmailTargetImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.email.domain.EmailTrackingClicksImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.email.domain.EmailTrackingImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.email.domain.EmailTrackingOpensImpl,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.extensibility.jpa.MergePersistenceUnitManager,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.i18n.domain.TranslatedEntity,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.locale.domain.LocaleImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.media.domain.MediaImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.presentation.client.RuleType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.resource.service.ResourceBundlingServiceImpl,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.resource.service.ResourceMinificationServiceImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.sandbox.domain.SandBoxImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.sandbox.domain.SandBoxType,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.security.service.ExploitProtectionServiceImpl,3
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.site.dao.SiteDaoImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.util.dao.TypedQueryBuilder,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.web.controller.BroadleafRedirectController,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.web.filter.StatelessSessionFilter,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.web.resource.BroadleafResourceHttpRequestHandler,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.web.util.RepeatSubmitProtectionFilter,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.common.web.security.BroadleafAuthenticationSuccessRedirectStrategy,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.web.processor.CategoriesProcessor,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.web.processor.ProductOptionsProcessor,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.web.processor.RelatedProductProcessor,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.web.service.i18nUpdateCartServiceExtensionHandler,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.web.service.UpdateCartServiceImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.dao.ProductDaoImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.CategoryAttributeImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.CategoryImpl,3
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.CategoryProductXrefImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.CategoryXrefImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.Dimension,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.ProductAttributeImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.ProductImpl,4
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.ProductOptionImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.ProductOptionValueImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.RelatedProductTypeEnum,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.SkuAttributeImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.SkuImpl,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.catalog.domain.Weight,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.checkout.service.CheckoutServiceImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.inventory.domain.SkuAvailabilityImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.CandidateFulfillmentGroupOfferImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.CandidateItemOfferImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.CandidateOrderOfferImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.CriteriaOfferXref,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.CustomerOfferImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.FulfillmentGroupAdjustmentImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.OfferAuditImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.OfferCodeImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.OfferImpl,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.OfferInfoImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.OfferItemCriteriaImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.OfferRuleImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.OrderAdjustmentImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.OrderItemAdjustmentImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.domain.OrderItemPriceDetailAdjustmentImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.service.OfferServiceImpl,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.offer.service.CreateOfferUtility,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.dao.OrderDaoImpl,3
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.domain.BundleOrderItemFeePriceImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.domain.BundleOrderItemImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.domain.DiscreteOrderItemFeePriceImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.domain.DiscreteOrderItemImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.domain.FulfillmentGroupFeeImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.domain.FulfillmentGroupImpl,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.domain.FulfillmentGroupItemImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.domain.GiftWrapOrderItemImpl,2
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.domain.OrderAttributeImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.domain.OrderImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.domain.OrderItemAttributeImpl,1
broadleaf-common-3.0.10-GA,org.broadleafcommerce.core.order.domain.OrderItemImpl,1
